Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG02735	HET	0	27237504	0	ERRBASE
HG02735	OTHER	0	375992	0	ERRBASE
HG02735	PAR1	75	2458904	5122	ERRBASE
HG02735	PAR2	3	331491	154	ERRBASE
HG02735	SAT	15	2004881	923	ERRBASE
HG02735	TEL	0	18664	0	ERRBASE
HG02735	UNASSIGNED	0	180	0	ERRBASE
HG02735	XDR	37	8666586	1615	ERRBASE
HG02735	XTR	5	3387248	700	ERRBASE
HG02738	AMPL	13	9718424	610	ERRBASE
HG02738	CEN-DYZ3	0	503913	0	ERRBASE
HG02738	DYZ19	0	406308	0	ERRBASE
HG02738	HET	4	27706080	257	ERRBASE
HG02738	OTHER	1	375961	31	ERRBASE
HG02738	PAR1	115	2450191	7963	ERRBASE
HG02738	PAR2	0	331155	0	ERRBASE
HG02738	SAT	10	2074711	548	ERRBASE
HG02738	TEL	0	28913	0	ERRBASE
HG02738	UNASSIGNED	0	416	0	ERRBASE
HG02738	XDR	24	8668625	1136	ERRBASE
HG02738	XTR	11	3387436	593	ERRBASE
HG02965	AMPL	20	9876806	925	ERRBASE
HG02965	CEN-DYZ3	1	1113589	56	ERRBASE
HG02965	DYZ19	0	237534	0	ERRBASE
HG02965	HET	7	22997143	631	ERRBASE
HG02965	OTHER	3	375993	120	ERRBASE
HG02965	PAR1	122	2531245	7743	ERRBASE
HG02965	PAR2	2	330229	63	ERRBASE
HG02965	SAT	11	2028300	834	ERRBASE
HG02965	TEL	0	22020	0	ERRBASE
HG02965	UNASSIGNED	0	180	0	ERRBASE
HG02965	XDR	29	8668734	2135	ERRBASE
HG02965	XTR	10	3387297	1076	ERRBASE
HG02984	AMPL	42	9973369	2765	ERRBASE
HG02984	CEN-DYZ3	10	1196200	618	ERRBASE
HG02984	DYZ19	0	308723	0	ERRBASE
HG02984	HET	0	23979949	0	ERRBASE
HG02984	OTHER	0	388636	0	ERRBASE
HG02984	PAR1	113	2401074	8021	ERRBASE
HG02984	PAR2	2	332372	68	ERRBASE
HG02984	SAT	6	2318007	374	ERRBASE
HG02984	TEL	0	18938	0	ERRBASE
HG02984	UNASSIGNED	0	180	0	ERRBASE
HG02984	XDR	29	8659387	2069	ERRBASE
HG02984	XTR	10	3387879	1236	ERRBASE
HG03017	AMPL	16	9824189	683	ERRBASE
HG03017	CEN-DYZ3	0	475819	0	ERRBASE
HG03017	DYZ19	0	399314	0	ERRBASE
HG03017	HET	0	29697618	0	ERRBASE
HG03017	OTHER	0	375974	0	ERRBASE
HG03017	PAR1	124	2411403	7344	ERRBASE
HG03017	PAR2	0	332466	0	ERRBASE
HG03017	SAT	8	2078042	401	ERRBASE
HG03017	TEL	0	13628	0	ERRBASE
HG03017	UNASSIGNED	0	180	0	ERRBASE
HG03017	XDR	31	8667975	2638	ERRBASE
HG03017	XTR	19	3403312	1422	ERRBASE
HG03050	AMPL	47	9794823	2540	ERRBASE
HG03050	CEN-DYZ3	0	697545	0	ERRBASE
HG03050	DYZ19	0	299696	0	ERRBASE
HG03050	HET	22	27757612	1355	ERRBASE
HG03050	OTHER	3	375993	187	ERRBASE
HG03050	PAR1	184	2504379	11442	ERRBASE
HG03050	PAR2	3	332881	175	ERRBASE
HG03050	SAT	16	2200495	1136	ERRBASE
HG03050	TEL	0	21217	0	ERRBASE
HG03050	UNASSIGNED	0	180	0	ERRBASE
HG03050	XDR	51	8669202	2690	ERRBASE
HG03050	XTR	11	3387253	745	ERRBASE
HG03098	AMPL	36	7809964	1814	ERRBASE
HG03098	CEN-DYZ3	0	687131	0	ERRBASE
HG03098	DYZ19	2	314922	116	ERRBASE
HG03098	HET	10	22552874	503	ERRBASE
HG03098	OTHER	0	375991	0	ERRBASE
HG03098	PAR1	112	2420264	6953	ERRBASE
HG03098	PAR2	0	332860	0	ERRBASE
HG03098	SAT	12	2140217	690	ERRBASE
HG03098	TEL	0	17537	0	ERRBASE
HG03098	UNASSIGNED	0	180	0	ERRBASE
HG03098	XDR	40	8694046	2356	ERRBASE
HG03098	XTR	10	3403037	520	ERRBASE
HG03130	AMPL	37	9284478	2061	ERRBASE
HG03130	CEN-DYZ3	5	1752748	387	ERRBASE
HG03130	DYZ19	0	237786	0	ERRBASE
HG03130	HET	10	17432632	716	ERRBASE
HG03130	OTHER	0	376002	0	ERRBASE
HG03130	PAR1	59	2409624	2948	ERRBASE
HG03130	PAR2	0	333275	0	ERRBASE
HG03130	SAT	3	2076820	217	ERRBASE
HG03130	TEL	0	13486	0	ERRBASE
HG03130	UNASSIGNED	0	180	0	ERRBASE
HG03130	XDR	8	8668855	468	ERRBASE
HG03130	XTR	5	3387341	279	ERRBASE
HG03139	AMPL	17	9843369	665	ERRBASE
HG03139	CEN-DYZ3	0	964066	0	ERRBASE
HG03139	DYZ19	0	229268	0	ERRBASE
HG03139	HET	20	28009562	1378	ERRBASE
HG03139	OTHER	2	375983	99	ERRBASE
HG03139	PAR1	197	2448620	11631	ERRBASE
HG03139	PAR2	1	331193	118	ERRBASE
HG03139	SAT	4	2057961	183	ERRBASE
HG03139	TEL	0	18361	0	ERRBASE
HG03139	UNASSIGNED	0	180	0	ERRBASE
HG03139	XDR	24	8668872	1805	ERRBASE
HG03139	XTR	14	3387287	1219	ERRBASE
HG03209	AMPL	19	9870455	886	ERRBASE
HG03209	CEN-DYZ3	4	953548	283	ERRBASE
HG03209	DYZ19	1	239791	35	ERRBASE
HG03209	HET	1	26394485	60	ERRBASE
HG03209	OTHER	1	375982	48	ERRBASE
HG03209	PAR1	234	2428288	19809	ERRBASE
HG03209	PAR2	2	331078	72	ERRBASE
HG03209	SAT	24	2071449	1362	ERRBASE
HG03209	TEL	0	11837	0	ERRBASE
HG03209	UNASSIGNED	0	180	0	ERRBASE
HG03209	XDR	33	8668836	2965	ERRBASE
HG03209	XTR	11	3387318	1520	ERRBASE
HG03225	AMPL	9	9863962	513	ERRBASE
HG03225	CEN-DYZ3	0	891587	0	ERRBASE
HG03225	DYZ19	0	165257	0	ERRBASE
HG03225	HET	0	29673679	0	ERRBASE
HG03225	OTHER	1	375962	39	ERRBASE
HG03225	PAR1	130	2522138	7767	ERRBASE
HG03225	PAR2	1	331754	36	ERRBASE
HG03225	SAT	6	2286826	338	ERRBASE
HG03225	TEL	0	13556	0	ERRBASE
HG03225	UNASSIGNED	0	180	0	ERRBASE
HG03225	XDR	27	8668335	2578	ERRBASE
HG03225	XTR	10	3434591	1379	ERRBASE
HG03471	AMPL	54	9836333	2404	ERRBASE
HG03471	CEN-DYZ3	1	1328193	58	ERRBASE
HG03471	DYZ19	3	225702	118	ERRBASE
HG03471	HET	2	34211719	242	ERRBASE
HG03471	OTHER	6	376005	262	ERRBASE
HG03471	PAR1	201	2442047	14195	ERRBASE
HG03471	PAR2	1	330997	53	ERRBASE
HG03471	SAT	36	2066431	2206	ERRBASE
HG03471	TEL	0	15131	0	ERRBASE
HG03471	UNASSIGNED	0	180	0	ERRBASE
HG03471	XDR	139	8668775	7636	ERRBASE
HG03471	XTR	22	3387359	1840	ERRBASE
HG03492	AMPL	35	9500352	1766	ERRBASE
HG03492	CEN-DYZ3	0	573377	0	ERRBASE
HG03492	DYZ19	2	408706	80	ERRBASE
HG03492	HET	7	26734234	337	ERRBASE
HG03492	OTHER	2	375969	82	ERRBASE
HG03492	PAR1	122	2418857	8050	ERRBASE
HG03492	PAR2	1	331124	83	ERRBASE
HG03492	SAT	20	2097243	1105	ERRBASE
HG03492	TEL	0	21008	0	ERRBASE
HG03492	UNASSIGNED	0	180	0	ERRBASE
HG03492	XDR	73	8668473	4102	ERRBASE
HG03492	XTR	26	3387489	1589	ERRBASE
HG03521	AMPL	16	9917474	721	ERRBASE
HG03521	CEN-DYZ3	3	1432736	170	ERRBASE
HG03521	DYZ19	0	250161	0	ERRBASE
HG03521	HET	5	25908611	220	ERRBASE
HG03521	OTHER	2	375996	74	ERRBASE
HG03521	PAR1	140	2494655	8784	ERRBASE
HG03521	PAR2	2	332371	73	ERRBASE
HG03521	SAT	13	2075409	1080	ERRBASE
HG03521	TEL	0	10534	0	ERRBASE
HG03521	UNASSIGNED	0	180	0	ERRBASE
HG03521	XDR	29	8668804	2731	ERRBASE
HG03521	XTR	15	3387300	1257	ERRBASE
HG03579	AMPL	8	9912110	514	ERRBASE
HG03579	CEN-DYZ3	0	1105820	0	ERRBASE
HG03579	DYZ19	0	344787	0	ERRBASE
HG03579	HET	0	28557957	0	ERRBASE
HG03579	OTHER	0	375970	0	ERRBASE
HG03579	PAR1	110	2484640	7274	ERRBASE
HG03579	PAR2	1	331304	52	ERRBASE
HG03579	SAT	11	2069431	639	ERRBASE
HG03579	TEL	0	12115	0	ERRBASE
HG03579	UNASSIGNED	0	180	0	ERRBASE
HG03579	XDR	32	8659830	1327	ERRBASE
HG03579	XTR	7	3387320	294	ERRBASE
HG03654	AMPL	43	9470452	2540	ERRBASE
HG03654	CEN-DYZ3	0	321344	0	ERRBASE
HG03654	DYZ19	0	365631	0	ERRBASE
HG03654	HET	78	23555587	7210	ERRBASE
HG03654	OTHER	1	375968	44	ERRBASE
HG03654	PAR1	114	2426693	8082	ERRBASE
HG03654	PAR2	3	331880	125	ERRBASE
HG03654	SAT	13	2134832	1150	ERRBASE
HG03654	TEL	0	21647	0	ERRBASE
HG03654	UNASSIGNED	0	416	0	ERRBASE
HG03654	XDR	34	8668377	1604	ERRBASE
HG03654	XTR	8	3403317	619	ERRBASE
HG03688	AMPL	15	9903408	613	ERRBASE
HG03688	CEN-DYZ3	0	1003710	0	ERRBASE
HG03688	DYZ19	0	342642	0	ERRBASE
HG03688	HET	1149	31363216	131224	ERRBASE
HG03688	OTHER	0	376012	0	ERRBASE
HG03688	PAR1	388	2424038	43318	ERRBASE
HG03688	PAR2	0	331126	0	ERRBASE
HG03688	SAT	12	2074356	704	ERRBASE
HG03688	TEL	0	21562	0	ERRBASE
HG03688	UNASSIGNED	0	180	0	ERRBASE
HG03688	XDR	26	8668480	1150	ERRBASE
HG03688	XTR	8	3395738	471	ERRBASE
HG03710	AMPL	23	9650994	1539	ERRBASE
HG03710	CEN-DYZ3	66	972187	4371	ERRBASE
HG03710	DYZ19	0	340178	0	ERRBASE
HG03710	HET	1	16413910	48	ERRBASE
HG03710	OTHER	0	375971	0	ERRBASE
HG03710	PAR1	134	2430116	7901	ERRBASE
HG03710	PAR2	1	331164	35	ERRBASE
HG03710	SAT	7	2032591	399	ERRBASE
HG03710	TEL	0	24027	0	ERRBASE
HG03710	UNASSIGNED	0	180	0	ERRBASE
HG03710	XDR	23	8659476	1771	ERRBASE
HG03710	XTR	11	3387339	852	ERRBASE
HG03742	AMPL	49	9111639	3219	ERRBASE
HG03742	CEN-DYZ3	0	383722	0	ERRBASE
HG03742	DYZ19	0	278188	0	ERRBASE
HG03742	HET	2	33645883	117	ERRBASE
HG03742	OTHER	0	375965	0	ERRBASE
HG03742	PAR1	122	2570939	9107	ERRBASE
HG03742	PAR2	8	331199	444	ERRBASE
HG03742	SAT	8	2181708	387	ERRBASE
HG03742	TEL	0	6519	0	ERRBASE
HG03742	UNASSIGNED	0	296245	0	ERRBASE
HG03742	XDR	22	8668571	2400	ERRBASE
HG03742	XTR	16	3387570	1352	ERRBASE
HG03942	AMPL	30	9681175	1470	ERRBASE
HG03942	CEN-DYZ3	0	1593595	0	ERRBASE
HG03942	DYZ19	0	409000	0	ERRBASE
HG03942	HET	19	20084513	1091	ERRBASE
HG03942	OTHER	0	376006	0	ERRBASE
HG03942	PAR1	68	2455611	4563	ERRBASE
HG03942	PAR2	1	332503	47	ERRBASE
HG03942	SAT	10	1989892	519	ERRBASE
HG03942	TEL	0	16719	0	ERRBASE
HG03942	UNASSIGNED	0	180	0	ERRBASE
HG03942	XDR	38	8668397	2282	ERRBASE
HG03942	XTR	11	3418770	625	ERRBASE
HG04115	AMPL	23	9820497	1105	ERRBASE
HG04115	CEN-DYZ3	0	521286	0	ERRBASE
HG04115	DYZ19	0	396719	0	ERRBASE
HG04115	HET	35	25677936	2293	ERRBASE
HG04115	OTHER	1	375967	49	ERRBASE
HG04115	PAR1	135	2452016	8716	ERRBASE
HG04115	PAR2	2	332647	83	ERRBASE
HG04115	SAT	12	2123878	685	ERRBASE
HG04115	TEL	0	21343	0	ERRBASE
HG04115	UNASSIGNED	0	416	0	ERRBASE
HG04115	XDR	35	8668587	1584	ERRBASE
HG04115	XTR	8	3387416	612	ERRBASE
HG04157	AMPL	57	9243225	3380	ERRBASE
HG04157	CEN-DYZ3	0	1543262	0	ERRBASE
HG04157	DYZ19	0	265681	0	ERRBASE
HG04157	HET	8	16498354	579	ERRBASE
HG04157	OTHER	0	376007	0	ERRBASE
HG04157	PAR1	265	2506491	19610	ERRBASE
HG04157	PAR2	3	339104	156	ERRBASE
HG04157	SAT	9	2150359	645	ERRBASE
HG04157	TEL	0	10679	0	ERRBASE
HG04157	UNASSIGNED	6	19592	368	ERRBASE
HG04157	XDR	24	8670535	1052	ERRBASE
HG04157	XTR	9	3387789	605	ERRBASE
HG04160	AMPL	53	9392432	3002	ERRBASE
HG04160	CEN-DYZ3	0	571766	0	ERRBASE
HG04160	DYZ19	0	412195	0	ERRBASE
HG04160	HET	1	23175501	31	ERRBASE
HG04160	OTHER	1	375965	44	ERRBASE
HG04160	PAR1	129	2413929	9768	ERRBASE
HG04160	PAR2	2	331001	87	ERRBASE
HG04160	SAT	11	2057016	703	ERRBASE
HG04160	TEL	0	16939	0	ERRBASE
HG04160	UNASSIGNED	0	180	0	ERRBASE
HG04160	XDR	27	8668315	1885	ERRBASE
HG04160	XTR	13	3403356	838	ERRBASE
HG04187	AMPL	153	10350101	12141	ERRBASE
HG04187	CEN-DYZ3	0	1266219	0	ERRBASE
HG04187	DYZ19	0	405852	0	ERRBASE
HG04187	HET	1	18245980	53	ERRBASE
HG04187	OTHER	0	376002	0	ERRBASE
HG04187	PAR1	76	2532111	4867	ERRBASE
HG04187	PAR2	0	331073	0	ERRBASE
HG04187	SAT	9	1958258	418	ERRBASE
HG04187	TEL	0	12921	0	ERRBASE
HG04187	UNASSIGNED	0	180	0	ERRBASE
HG04187	XDR	27	8668396	1285	ERRBASE
HG04187	XTR	9	3387153	501	ERRBASE
HG04199	AMPL	36	9741838	1979	ERRBASE
HG04199	CEN-DYZ3	33	1131096	2243	ERRBASE
HG04199	DYZ19	0	346254	0	ERRBASE
HG04199	HET	4	26297348	200	ERRBASE
HG04199	OTHER	2	375972	87	ERRBASE
HG04199	PAR1	111	2508805	7067	ERRBASE
HG04199	PAR2	2	332776	75	ERRBASE
HG04199	SAT	17	2057100	933	ERRBASE
HG04199	TEL	0	17278	0	ERRBASE
HG04199	UNASSIGNED	0	180	0	ERRBASE
HG04199	XDR	29	8668441	2048	ERRBASE
HG04199	XTR	10	3395769	1103	ERRBASE
HG04204	AMPL	21	9840578	963	ERRBASE
HG04204	CEN-DYZ3	10	607081	794	ERRBASE
HG04204	DYZ19	0	402082	0	ERRBASE
HG04204	HET	11	28247606	601	ERRBASE
HG04204	OTHER	2	375962	95	ERRBASE
HG04204	PAR1	194	2616024	13155	ERRBASE
HG04204	PAR2	1	331124	52	ERRBASE
HG04204	SAT	8	2103073	477	ERRBASE
HG04204	TEL	0	18582	0	ERRBASE
HG04204	UNASSIGNED	0	416	0	ERRBASE
HG04204	XDR	42	8664600	2648	ERRBASE
HG04204	XTR	7	3387408	307	ERRBASE
HG04228	AMPL	24	8160232	925	ERRBASE
HG04228	CEN-DYZ3	0	521277	0	ERRBASE
HG04228	DYZ19	0	399220	0	ERRBASE
HG04228	HET	0	24332892	0	ERRBASE
HG04228	OTHER	2	375978	75	ERRBASE
HG04228	PAR1	99	2430861	6146	ERRBASE
HG04228	PAR2	1	331094	35	ERRBASE
HG04228	SAT	11	2034454	580	ERRBASE
HG04228	TEL	0	15743	0	ERRBASE
HG04228	UNASSIGNED	0	416	0	ERRBASE
HG04228	XDR	26	8668626	1768	ERRBASE
HG04228	XTR	13	3387423	704	ERRBASE
NA18522	AMPL	23	9937838	976	ERRBASE
NA18522	CEN-DYZ3	0	1179636	0	ERRBASE
NA18522	DYZ19	0	239791	0	ERRBASE
NA18522	HET	2	26933673	91	ERRBASE
NA18522	OTHER	1	376002	42	ERRBASE
NA18522	PAR1	211	2510078	15694	ERRBASE
NA18522	PAR2	0	330988	0	ERRBASE
NA18522	SAT	7	2062991	254	ERRBASE
NA18522	TEL	0	16420	0	ERRBASE
NA18522	UNASSIGNED	0	180	0	ERRBASE
NA18522	XDR	45	8668844	3016	ERRBASE
NA18522	XTR	13	3387320	1189	ERRBASE
NA18608	AMPL	27	9655457	1351	ERRBASE
NA18608	CEN-DYZ3	0	889377	0	ERRBASE
NA18608	DYZ19	0	292736	0	ERRBASE
NA18608	HET	5	27562865	276	ERRBASE
NA18608	OTHER	3	375968	114	ERRBASE
NA18608	PAR1	604	2457222	79293	ERRBASE
NA18608	PAR2	1	332426	37	ERRBASE
NA18608	SAT	16	2179539	971	ERRBASE
NA18608	TEL	0	17566	0	ERRBASE
NA18608	UNASSIGNED	0	180	0	ERRBASE
NA18608	XDR	40	8668267	1904	ERRBASE
NA18608	XTR	8	3387391	468	ERRBASE
NA18612	AMPL	9	9914658	365	ERRBASE
NA18612	CEN-DYZ3	0	1003563	0	ERRBASE
NA18612	DYZ19	0	264126	0	ERRBASE
NA18612	HET	29	44275934	1913	ERRBASE
NA18612	OTHER	0	376005	0	ERRBASE
NA18612	PAR1	83	2412352	6096	ERRBASE
NA18612	PAR2	0	331175	0	ERRBASE
NA18612	SAT	7	2110397	593	ERRBASE
NA18612	TEL	0	16713	0	ERRBASE
NA18612	UNASSIGNED	0	180	0	ERRBASE
NA18612	XDR	16	8668198	2073	ERRBASE
NA18612	XTR	7	3387456	1429	ERRBASE
NA18620	AMPL	15	9886726	776	ERRBASE
NA18620	CEN-DYZ3	0	892553	0	ERRBASE
NA18620	DYZ19	0	273331	0	ERRBASE
NA18620	HET	3	19005220	146	ERRBASE
NA18620	OTHER	0	376018	0	ERRBASE
NA18620	PAR1	84	2442944	5588	ERRBASE
NA18620	PAR2	2	331125	143	ERRBASE
NA18620	SAT	9	2196589	755	ERRBASE
NA18620	TEL	0	21227	0	ERRBASE
NA18620	UNASSIGNED	0	180	0	ERRBASE
NA18620	XDR	23	8668384	1036	ERRBASE
NA18620	XTR	10	3387444	702	ERRBASE
NA18747	AMPL	19	7835210	720	ERRBASE
NA18747	CEN-DYZ3	0	938880	0	ERRBASE
NA18747	DYZ19	0	367285	0	ERRBASE
NA18747	HET	0	29117572	0	ERRBASE
NA18747	OTHER	2	374684	517	ERRBASE
NA18747	PAR1	66	2514360	3969	ERRBASE
NA18747	PAR2	1	332309	47	ERRBASE
NA18747	SAT	5	2212883	180	ERRBASE
NA18747	TEL	0	20947	0	ERRBASE
NA18747	UNASSIGNED	0	654	0	ERRBASE
NA18747	XDR	29	8668363	2599	ERRBASE
NA18747	XTR	11	3387312	1313	ERRBASE
NA18879	AMPL	63	9719871	4047	ERRBASE
NA18879	CEN-DYZ3	0	628956	0	ERRBASE
NA18879	DYZ19	0	239667	0	ERRBASE
NA18879	HET	8	21648646	329	ERRBASE
NA18879	OTHER	1	376008	40	ERRBASE
NA18879	PAR1	143	2435712	8865	ERRBASE
NA18879	PAR2	1	332353	57	ERRBASE
NA18879	SAT	11	2066719	668	ERRBASE
NA18879	TEL	0	12131	0	ERRBASE
NA18879	UNASSIGNED	0	180	0	ERRBASE
NA18879	XDR	28	8668787	1237	ERRBASE
NA18879	XTR	11	3387277	618	ERRBASE
NA18952	AMPL	10	7970073	540	ERRBASE
NA18952	CEN-DYZ3	0	120725	0	ERRBASE
NA18952	DYZ19	0	319067	0	ERRBASE
NA18952	HET	3	27931070	205	ERRBASE
NA18952	OTHER	0	375979	0	ERRBASE
NA18952	PAR1	428	2644921	32012	ERRBASE
NA18952	PAR2	5	331021	416	ERRBASE
NA18952	SAT	15	2227007	918	ERRBASE
NA18952	TEL	0	20529	0	ERRBASE
NA18952	UNASSIGNED	2	296231	94	ERRBASE
NA18952	XDR	36	8668809	2859	ERRBASE
NA18952	XTR	18	3387435	1476	ERRBASE
NA18971	AMPL	16	10875673	834	ERRBASE
NA18971	CEN-DYZ3	1	1741782	90	ERRBASE
NA18971	DYZ19	0	267441	0	ERRBASE
NA18971	HET	7	34988398	521	ERRBASE
NA18971	OTHER	1	376020	32	ERRBASE
NA18971	PAR1	109	2448343	7622	ERRBASE
NA18971	PAR2	4	333143	155	ERRBASE
NA18971	SAT	12	2078858	944	ERRBASE
NA18971	TEL	0	17117	0	ERRBASE
NA18971	UNASSIGNED	0	180	0	ERRBASE
NA18971	XDR	39	8661509	1718	ERRBASE
NA18971	XTR	9	3402282	681	ERRBASE
NA18974	AMPL	19	11471741	856	ERRBASE
NA18974	CEN-DYZ3	3	1167047	169	ERRBASE
NA18974	DYZ19	0	267441	0	ERRBASE
NA18974	HET	23	36776158	1908	ERRBASE
NA18974	OTHER	1	376016	32	ERRBASE
NA18974	PAR1	82	2401043	5754	ERRBASE
NA18974	PAR2	2	333171	102	ERRBASE
NA18974	SAT	11	2063930	566	ERRBASE
NA18974	TEL	0	9946	0	ERRBASE
NA18974	UNASSIGNED	0	296236	0	ERRBASE
NA18974	XDR	12	8661500	621	ERRBASE
NA18974	XTR	12	3402418	622	ERRBASE
NA18983	AMPL	21	8309446	915	ERRBASE
NA18983	CEN-DYZ3	0	462383	0	ERRBASE
NA18983	DYZ19	1	325409	37	ERRBASE
NA18983	HET	1	33518387	31	ERRBASE
NA18983	OTHER	1	375964	99	ERRBASE
NA18983	PAR1	79	2446594	5335	ERRBASE
NA18983	PAR2	1	331985	31	ERRBASE
NA18983	SAT	18	2060029	1047	ERRBASE
NA18983	TEL	0	8697	0	ERRBASE
NA18983	UNASSIGNED	0	180	0	ERRBASE
NA18983	XDR	36	8667306	1636	ERRBASE
NA18983	XTR	12	3403153	631	ERRBASE
NA19043	AMPL	51	9777071	2970	ERRBASE
NA19043	CEN-DYZ3	0	163438	0	ERRBASE
NA19043	DYZ19	0	286437	0	ERRBASE
NA19043	HET	0	31600142	0	ERRBASE
NA19043	OTHER	5	389012	220	ERRBASE
NA19043	PAR1	140	2433548	8568	ERRBASE
NA19043	PAR2	1	332529	49	ERRBASE
NA19043	SAT	8	2153419	541	ERRBASE
NA19043	TEL	0	26009	0	ERRBASE
NA19043	UNASSIGNED	0	180	0	ERRBASE
NA19043	XDR	44	8668759	3424	ERRBASE
NA19043	XTR	22	3387342	1422	ERRBASE
NA19443	AMPL	30	9917413	1413	ERRBASE
NA19443	CEN-DYZ3	48	971434	3181	ERRBASE
NA19443	DYZ19	0	237949	0	ERRBASE
NA19443	HET	61	28247853	3514	ERRBASE
NA19443	OTHER	3	375990	117	ERRBASE
NA19443	PAR1	148	2413971	9321	ERRBASE
NA19443	PAR2	0	330198	0	ERRBASE
NA19443	SAT	8	2057300	367	ERRBASE
NA19443	TEL	0	9872	0	ERRBASE
NA19443	UNASSIGNED	0	180	0	ERRBASE
NA19443	XDR	38	8668714	3526	ERRBASE
NA19443	XTR	20	3387306	1945	ERRBASE
NA19682	AMPL	20	9771595	905	ERRBASE
NA19682	CEN-DYZ3	0	1077856	0	ERRBASE
NA19682	DYZ19	0	356926	0	ERRBASE
NA19682	HET	1	22408914	33	ERRBASE
NA19682	OTHER	1	375967	54	ERRBASE
NA19682	PAR1	138	2204353	9201	ERRBASE
NA19682	PAR2	2	332798	78	ERRBASE
NA19682	SAT	10	2033270	510	ERRBASE
NA19682	TEL	0	6831	0	ERRBASE
NA19682	UNASSIGNED	0	416	0	ERRBASE
NA19682	XDR	31	8668415	2486	ERRBASE
NA19682	XTR	12	3403088	1251	ERRBASE
NA19700	AMPL	18	9917768	822	ERRBASE
NA19700	CEN-DYZ3	0	1505655	0	ERRBASE
NA19700	DYZ19	0	229300	0	ERRBASE
NA19700	HET	10	26057858	537	ERRBASE
NA19700	OTHER	0	376005	0	ERRBASE
NA19700	PAR1	133	2396345	8581	ERRBASE
NA19700	PAR2	1	332725	54	ERRBASE
NA19700	SAT	11	2068615	626	ERRBASE
NA19700	TEL	0	21514	0	ERRBASE
NA19700	UNASSIGNED	0	180	0	ERRBASE
NA19700	XDR	43	8668796	3010	ERRBASE
NA19700	XTR	16	3387315	1310	ERRBASE
NA20346	AMPL	17	9915103	834	ERRBASE
NA20346	CEN-DYZ3	0	1366973	0	ERRBASE
NA20346	DYZ19	1	243394	32	ERRBASE
NA20346	HET	8	29263378	431	ERRBASE
NA20346	OTHER	3	376011	103	ERRBASE
NA20346	PAR1	157	2464046	8828	ERRBASE
NA20346	PAR2	2	332760	107	ERRBASE
NA20346	SAT	13	1999620	1160	ERRBASE
NA20346	TEL	0	10547	0	ERRBASE
NA20346	UNASSIGNED	0	180	0	ERRBASE
NA20346	XDR	26	8668811	2575	ERRBASE
NA20346	XTR	18	3387303	1474	ERRBASE
NA20752	AMPL	22	9826419	1378	ERRBASE
NA20752	CEN-DYZ3	0	376459	0	ERRBASE
NA20752	DYZ19	0	383761	0	ERRBASE
NA20752	HET	3	24324209	137	ERRBASE
NA20752	OTHER	2	375944	71	ERRBASE
NA20752	PAR1	100	2441015	7455	ERRBASE
NA20752	PAR2	0	331087	0	ERRBASE
NA20752	SAT	10	2067895	555	ERRBASE
NA20752	TEL	0	20816	0	ERRBASE
NA20752	UNASSIGNED	0	416	0	ERRBASE
NA20752	XDR	33	8668610	2990	ERRBASE
NA20752	XTR	14	3403241	1086	ERRBASE
NA20805	AMPL	36	6998945	2007	ERRBASE
NA20805	CEN-DYZ3	0	582948	0	ERRBASE
NA20805	DYZ19	0	62252	0	ERRBASE
NA20805	HET	0	21872903	0	ERRBASE
NA20805	OTHER	2	376007	97	ERRBASE
NA20805	PAR1	124	2437762	8481	ERRBASE
NA20805	PAR2	4	332666	159	ERRBASE
NA20805	SAT	12	1981262	637	ERRBASE
NA20805	TEL	0	12855	0	ERRBASE
NA20805	UNASSIGNED	0	296270	0	ERRBASE
NA20805	XDR	18	8666844	2160	ERRBASE
NA20805	XTR	8	3387396	1219	ERRBASE
NA20809	AMPL	18	6690476	952	ERRBASE
NA20809	CEN-DYZ3	0	577505	0	ERRBASE
NA20809	DYZ19	0	62628	0	ERRBASE
NA20809	HET	3	21930213	217	ERRBASE
NA20809	OTHER	1	376021	47	ERRBASE
NA20809	PAR1	106	2413947	7471	ERRBASE
NA20809	PAR2	2	332667	68	ERRBASE
NA20809	SAT	12	1978599	693	ERRBASE
NA20809	TEL	0	7587	0	ERRBASE
NA20809	UNASSIGNED	1	296270	41	ERRBASE
NA20809	XDR	28	8329530	1333	ERRBASE
NA20809	XTR	11	3387355	815	ERRBASE
NA20850	AMPL	22	9820328	934	ERRBASE
NA20850	CEN-DYZ3	0	561807	0	ERRBASE
NA20850	DYZ19	0	408706	0	ERRBASE
NA20850	HET	0	25346822	0	ERRBASE
NA20850	OTHER	1	375951	39	ERRBASE
NA20850	PAR1	90	2450545	5937	ERRBASE
NA20850	PAR2	1	331146	47	ERRBASE
NA20850	SAT	10	2143116	474	ERRBASE
NA20850	TEL	0	4164	0	ERRBASE
NA20850	UNASSIGNED	0	416	0	ERRBASE
NA20850	XDR	22	8668808	922	ERRBASE
NA20850	XTR	13	3387390	595	ERRBASE
NA20870	AMPL	17	9805198	716	ERRBASE
NA20870	CEN-DYZ3	0	576340	0	ERRBASE
NA20870	DYZ19	2	344919	69	ERRBASE
NA20870	HET	0	20476706	0	ERRBASE
NA20870	OTHER	1	370954	38	ERRBASE
NA20870	PAR1	106	2429340	6032	ERRBASE
NA20870	PAR2	1	332632	33	ERRBASE
NA20870	SAT	6	2080436	411	ERRBASE
