Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG00621	PAR2	0	331173	0	ERRSTRUCT
HG00621	SAT	0	1898988	0	ERRSTRUCT
HG00621	TEL	0	23025	0	ERRSTRUCT
HG00621	UNASSIGNED	0	180	0	ERRSTRUCT
HG00621	XDR	0	8668462	0	ERRSTRUCT
HG00621	XTR	0	3401162	0	ERRSTRUCT
HG00621	AMPL	0	9946517	0	NGAP
HG00621	CEN-DYZ3	0	263985	0	NGAP
HG00621	DYZ19	0	357283	0	NGAP
HG00621	HET	0	22773207	0	NGAP
HG00621	OTHER	0	376029	0	NGAP
HG00621	PAR1	0	2409094	0	NGAP
HG00621	PAR2	0	331173	0	NGAP
HG00621	SAT	0	1898988	0	NGAP
HG00621	TEL	0	23025	0	NGAP
HG00621	UNASSIGNED	0	180	0	NGAP
HG00621	XDR	0	8668462	0	NGAP
HG00621	XTR	0	3401162	0	NGAP
HG00642	AMPL	0	9718067	0	ERRSTRUCT
HG00642	CEN-DYZ3	0	393144	0	ERRSTRUCT
HG00642	DYZ19	0	402054	0	ERRSTRUCT
HG00642	HET	0	10402428	0	ERRSTRUCT
HG00642	OTHER	0	375971	0	ERRSTRUCT
HG00642	PAR1	0	2450665	0	ERRSTRUCT
HG00642	PAR2	0	331144	0	ERRSTRUCT
HG00642	SAT	0	2051505	0	ERRSTRUCT
HG00642	TEL	0	17838	0	ERRSTRUCT
HG00642	UNASSIGNED	0	416	0	ERRSTRUCT
HG00642	XDR	0	8668519	0	ERRSTRUCT
HG00642	XTR	0	3403258	0	ERRSTRUCT
HG00642	AMPL	0	9718067	0	NGAP
HG00642	CEN-DYZ3	0	393144	0	NGAP
HG00642	DYZ19	0	402054	0	NGAP
HG00642	HET	0	10402428	0	NGAP
HG00642	OTHER	0	375971	0	NGAP
HG00642	PAR1	0	2450665	0	NGAP
HG00642	PAR2	0	331144	0	NGAP
HG00642	SAT	0	2051505	0	NGAP
HG00642	TEL	0	17838	0	NGAP
HG00642	UNASSIGNED	0	416	0	NGAP
HG00642	XDR	0	8668519	0	NGAP
HG00642	XTR	0	3403258	0	NGAP
HG00658	AMPL	3	8963188	5299	ERRSTRUCT
HG00658	CEN-DYZ3	0	991581	0	ERRSTRUCT
HG00658	DYZ19	0	340054	0	ERRSTRUCT
HG00658	HET	5	27039215	9774	ERRSTRUCT
HG00658	OTHER	0	375947	0	ERRSTRUCT
HG00658	PAR1	0	2457695	0	ERRSTRUCT
HG00658	PAR2	0	331181	0	ERRSTRUCT
HG00658	SAT	0	1918408	0	ERRSTRUCT
HG00658	TEL	0	15589	0	ERRSTRUCT
HG00658	UNASSIGNED	0	180	0	ERRSTRUCT
HG00658	XDR	0	8668533	0	ERRSTRUCT
HG00658	XTR	0	3385187	0	ERRSTRUCT
HG00658	AMPL	2	8963188	119694	NGAP
HG00658	CEN-DYZ3	0	991581	0	NGAP
HG00658	DYZ19	0	340054	0	NGAP
HG00658	HET	4	27039215	444182	NGAP
HG00658	OTHER	0	375947	0	NGAP
HG00658	PAR1	0	2457695	0	NGAP
HG00658	PAR2	0	331181	0	NGAP
HG00658	SAT	0	1918408	0	NGAP
HG00658	TEL	0	15589	0	NGAP
HG00658	UNASSIGNED	0	180	0	NGAP
HG00658	XDR	0	8668533	0	NGAP
HG00658	XTR	0	3385187	0	NGAP
HG00673	AMPL	2	8196062	2500	ERRSTRUCT
HG00673	CEN-DYZ3	0	997368	0	ERRSTRUCT
HG00673	DYZ19	0	346916	0	ERRSTRUCT
HG00673	HET	2	22126959	1000	ERRSTRUCT
HG00673	OTHER	0	375948	0	ERRSTRUCT
HG00673	PAR1	0	2454700	0	ERRSTRUCT
HG00673	PAR2	0	331080	0	ERRSTRUCT
HG00673	SAT	0	1906081	0	ERRSTRUCT
HG00673	TEL	0	15709	0	ERRSTRUCT
HG00673	UNASSIGNED	0	180	0	ERRSTRUCT
HG00673	XDR	0	8668546	0	ERRSTRUCT
HG00673	XTR	0	3385215	0	ERRSTRUCT
HG00673	AMPL	1	8196062	7500	NGAP
HG00673	CEN-DYZ3	0	997368	0	NGAP
HG00673	DYZ19	0	346916	0	NGAP
HG00673	HET	1	22126959	200000	NGAP
HG00673	OTHER	0	375948	0	NGAP
HG00673	PAR1	0	2454700	0	NGAP
HG00673	PAR2	0	331080	0	NGAP
HG00673	SAT	0	1906081	0	NGAP
HG00673	TEL	0	15709	0	NGAP
HG00673	UNASSIGNED	0	180	0	NGAP
HG00673	XDR	0	8668546	0	NGAP
HG00673	XTR	0	3385215	0	NGAP
HG00706	AMPL	0	9903022	0	ERRSTRUCT
HG00706	CEN-DYZ3	0	927947	0	ERRSTRUCT
HG00706	DYZ19	0	347041	0	ERRSTRUCT
HG00706	HET	1	25063967	66	ERRSTRUCT
HG00706	OTHER	0	375948	0	ERRSTRUCT
HG00706	PAR1	1	2415054	303	ERRSTRUCT
HG00706	PAR2	0	331084	0	ERRSTRUCT
HG00706	SAT	0	1918449	0	ERRSTRUCT
HG00706	TEL	0	13919	0	ERRSTRUCT
HG00706	UNASSIGNED	0	180	0	ERRSTRUCT
HG00706	XDR	0	8668576	0	ERRSTRUCT
HG00706	XTR	0	3385223	0	ERRSTRUCT
HG00706	AMPL	1	9903022	7500	NGAP
HG00706	CEN-DYZ3	0	927947	0	NGAP
HG00706	DYZ19	0	347041	0	NGAP
HG00706	HET	1	25063967	100000	NGAP
HG00706	OTHER	0	375948	0	NGAP
HG00706	PAR1	1	2415054	100000	NGAP
HG00706	PAR2	0	331084	0	NGAP
HG00706	SAT	0	1918449	0	NGAP
HG00706	TEL	0	13919	0	NGAP
HG00706	UNASSIGNED	0	180	0	NGAP
HG00706	XDR	0	8668576	0	NGAP
HG00706	XTR	0	3385223	0	NGAP
HG00738	AMPL	3	9663653	1500	ERRSTRUCT
HG00738	CEN-DYZ3	0	306537	0	ERRSTRUCT
HG00738	DYZ19	0	397952	0	ERRSTRUCT
HG00738	HET	0	24422124	0	ERRSTRUCT
HG00738	OTHER	0	375959	0	ERRSTRUCT
HG00738	PAR1	0	2649156	0	ERRSTRUCT
HG00738	PAR2	0	331144	0	ERRSTRUCT
HG00738	SAT	0	2092706	0	ERRSTRUCT
HG00738	TEL	0	25889	0	ERRSTRUCT
HG00738	UNASSIGNED	0	416	0	ERRSTRUCT
HG00738	XDR	0	8668615	0	ERRSTRUCT
HG00738	XTR	0	3403227	0	ERRSTRUCT
HG00738	AMPL	1	9663653	7500	NGAP
HG00738	CEN-DYZ3	0	306537	0	NGAP
HG00738	DYZ19	0	397952	0	NGAP
HG00738	HET	0	24422124	0	NGAP
HG00738	OTHER	0	375959	0	NGAP
HG00738	PAR1	0	2649156	0	NGAP
HG00738	PAR2	0	331144	0	NGAP
HG00738	SAT	0	2092706	0	NGAP
HG00738	TEL	0	25889	0	NGAP
HG00738	UNASSIGNED	0	416	0	NGAP
HG00738	XDR	0	8668615	0	NGAP
HG00738	XTR	0	3403227	0	NGAP
HG01074	AMPL	0	9967645	0	ERRSTRUCT
HG01074	CEN-DYZ3	0	798743	0	ERRSTRUCT
HG01074	DYZ19	0	280579	0	ERRSTRUCT
HG01074	HET	0	23568762	0	ERRSTRUCT
HG01074	OTHER	0	375965	0	ERRSTRUCT
HG01074	PAR1	0	2417433	0	ERRSTRUCT
HG01074	PAR2	0	331167	0	ERRSTRUCT
HG01074	SAT	0	2044976	0	ERRSTRUCT
HG01074	TEL	0	18893	0	ERRSTRUCT
HG01074	UNASSIGNED	0	180	0	ERRSTRUCT
HG01074	XDR	0	8668993	0	ERRSTRUCT
HG01074	XTR	0	3387275	0	ERRSTRUCT
HG01074	AMPL	0	9967645	0	NGAP
HG01074	CEN-DYZ3	0	798743	0	NGAP
HG01074	DYZ19	0	280579	0	NGAP
HG01074	HET	0	23568762	0	NGAP
HG01074	OTHER	0	375965	0	NGAP
HG01074	PAR1	0	2417433	0	NGAP
HG01074	PAR2	0	331167	0	NGAP
HG01074	SAT	0	2044976	0	NGAP
HG01074	TEL	0	18893	0	NGAP
HG01074	UNASSIGNED	0	180	0	NGAP
HG01074	XDR	0	8668993	0	NGAP
HG01074	XTR	0	3387275	0	NGAP
HG01099	AMPL	0	8322321	0	ERRSTRUCT
HG01099	CEN-DYZ3	0	1425372	0	ERRSTRUCT
HG01099	DYZ19	0	347333	0	ERRSTRUCT
HG01099	HET	0	20241784	0	ERRSTRUCT
HG01099	OTHER	0	375949	0	ERRSTRUCT
HG01099	PAR1	0	2420270	0	ERRSTRUCT
HG01099	PAR2	0	331822	0	ERRSTRUCT
HG01099	SAT	0	2049008	0	ERRSTRUCT
HG01099	TEL	0	23766	0	ERRSTRUCT
HG01099	UNASSIGNED	0	180	0	ERRSTRUCT
HG01099	XDR	0	8818055	0	ERRSTRUCT
HG01099	XTR	0	3387349	0	ERRSTRUCT
HG01099	AMPL	0	8322321	0	NGAP
HG01099	CEN-DYZ3	0	1425372	0	NGAP
HG01099	DYZ19	0	347333	0	NGAP
HG01099	HET	1	20241784	7500	NGAP
HG01099	OTHER	0	375949	0	NGAP
HG01099	PAR1	0	2420270	0	NGAP
HG01099	PAR2	0	331822	0	NGAP
HG01099	SAT	0	2049008	0	NGAP
HG01099	TEL	0	23766	0	NGAP
HG01099	UNASSIGNED	0	180	0	NGAP
HG01099	XDR	0	8818055	0	NGAP
HG01099	XTR	0	3387349	0	NGAP
HG01106	AMPL	0	9761635	0	ERRSTRUCT
HG01106	CEN-DYZ3	0	722049	0	ERRSTRUCT
HG01106	DYZ19	0	277800	0	ERRSTRUCT
HG01106	HET	0	37351076	0	ERRSTRUCT
HG01106	OTHER	0	375973	0	ERRSTRUCT
HG01106	PAR1	8	2521854	93000	ERRSTRUCT
HG01106	PAR2	0	331115	0	ERRSTRUCT
HG01106	SAT	0	2106356	0	ERRSTRUCT
HG01106	TEL	0	21182	0	ERRSTRUCT
HG01106	UNASSIGNED	0	180	0	ERRSTRUCT
HG01106	XDR	0	8668972	0	ERRSTRUCT
HG01106	XTR	0	3403159	0	ERRSTRUCT
HG01106	AMPL	1	9761635	1500	NGAP
HG01106	CEN-DYZ3	0	722049	0	NGAP
HG01106	DYZ19	0	277800	0	NGAP
HG01106	HET	0	37351076	0	NGAP
HG01106	OTHER	0	375973	0	NGAP
HG01106	PAR1	1	2521854	200000	NGAP
HG01106	PAR2	0	331115	0	NGAP
HG01106	SAT	0	2106356	0	NGAP
HG01106	TEL	0	21182	0	NGAP
HG01106	UNASSIGNED	0	180	0	NGAP
HG01106	XDR	0	8668972	0	NGAP
HG01106	XTR	0	3403159	0	NGAP
HG01109	AMPL	0	9969468	0	ERRSTRUCT
HG01109	CEN-DYZ3	0	890203	0	ERRSTRUCT
HG01109	DYZ19	0	291053	0	ERRSTRUCT
HG01109	HET	1	20944722	276	ERRSTRUCT
HG01109	OTHER	0	375980	0	ERRSTRUCT
HG01109	PAR1	0	2413061	0	ERRSTRUCT
HG01109	PAR2	0	331267	0	ERRSTRUCT
HG01109	SAT	0	2043581	0	ERRSTRUCT
HG01109	TEL	0	14200	0	ERRSTRUCT
HG01109	UNASSIGNED	0	180	0	ERRSTRUCT
HG01109	XDR	0	8668985	0	ERRSTRUCT
HG01109	XTR	0	3387291	0	ERRSTRUCT
HG01109	AMPL	0	9969468	0	NGAP
HG01109	CEN-DYZ3	0	890203	0	NGAP
HG01109	DYZ19	0	291053	0	NGAP
HG01109	HET	1	20944722	200000	NGAP
HG01109	OTHER	0	375980	0	NGAP
HG01109	PAR1	0	2413061	0	NGAP
HG01109	PAR2	0	331267	0	NGAP
HG01109	SAT	0	2043581	0	NGAP
HG01109	TEL	0	14200	0	NGAP
HG01109	UNASSIGNED	0	180	0	NGAP
HG01109	XDR	0	8668985	0	NGAP
HG01109	XTR	0	3387291	0	NGAP
HG01167	AMPL	0	9746588	0	ERRSTRUCT
HG01167	CEN-DYZ3	0	990123	0	ERRSTRUCT
HG01167	DYZ19	0	278967	0	ERRSTRUCT
HG01167	HET	0	33322471	0	ERRSTRUCT
HG01167	OTHER	0	375997	0	ERRSTRUCT
HG01167	PAR1	0	2438979	0	ERRSTRUCT
HG01167	PAR2	0	331080	0	ERRSTRUCT
HG01167	SAT	0	2060972	0	ERRSTRUCT
HG01167	TEL	0	6361	0	ERRSTRUCT
HG01167	UNASSIGNED	0	180	0	ERRSTRUCT
HG01167	XDR	0	8668297	0	ERRSTRUCT
HG01167	XTR	0	3387433	0	ERRSTRUCT
HG01167	AMPL	0	9746588	0	NGAP
HG01167	CEN-DYZ3	0	990123	0	NGAP
HG01167	DYZ19	0	278967	0	NGAP
HG01167	HET	0	33322471	0	NGAP
HG01167	OTHER	0	375997	0	NGAP
HG01167	PAR1	0	2438979	0	NGAP
HG01167	PAR2	0	331080	0	NGAP
HG01167	SAT	0	2060972	0	NGAP
HG01167	TEL	0	6361	0	NGAP
HG01167	UNASSIGNED	0	180	0	NGAP
HG01167	XDR	0	8668297	0	NGAP
HG01167	XTR	0	3387433	0	NGAP
HG01192	AMPL	0	9655236	0	ERRSTRUCT
HG01192	CEN-DYZ3	0	545580	0	ERRSTRUCT
HG01192	DYZ19	0	332287	0	ERRSTRUCT
HG01192	HET	11	16299144	10427	ERRSTRUCT
HG01192	OTHER	0	375970	0	ERRSTRUCT
HG01192	PAR1	1	2396597	1000	ERRSTRUCT
HG01192	PAR2	0	331162	0	ERRSTRUCT
HG01192	SAT	0	1946061	0	ERRSTRUCT
HG01192	TEL	0	15160	0	ERRSTRUCT
HG01192	UNASSIGNED	0	296306	0	ERRSTRUCT
HG01192	XDR	0	8668242	0	ERRSTRUCT
HG01192	XTR	0	3387494	0	ERRSTRUCT
HG01192	AMPL	0	9655236	0	NGAP
HG01192	CEN-DYZ3	0	545580	0	NGAP
HG01192	DYZ19	0	332287	0	NGAP
HG01192	HET	6	16299144	600000	NGAP
HG01192	OTHER	0	375970	0	NGAP
HG01192	PAR1	0	2396597	0	NGAP
HG01192	PAR2	0	331162	0	NGAP
HG01192	SAT	0	1946061	0	NGAP
HG01192	TEL	0	15160	0	NGAP
HG01192	UNASSIGNED	0	296306	0	NGAP
HG01192	XDR	0	8668242	0	NGAP
HG01192	XTR	0	3387494	0	NGAP
HG01243	AMPL	3	9092474	15654	ERRSTRUCT
HG01243	CEN-DYZ3	0	320326	0	ERRSTRUCT
HG01243	DYZ19	0	397577	0	ERRSTRUCT
HG01243	HET	0	15483899	0	ERRSTRUCT
HG01243	OTHER	0	375935	0	ERRSTRUCT
HG01243	PAR1	2	2554003	1883	ERRSTRUCT
HG01243	PAR2	0	331287	0	ERRSTRUCT
HG01243	SAT	0	2068496	0	ERRSTRUCT
HG01243	TEL	0	18882	0	ERRSTRUCT
HG01243	UNASSIGNED	0	300416	0	ERRSTRUCT
HG01243	XDR	0	8668670	0	ERRSTRUCT
HG01243	XTR	0	3403232	0	ERRSTRUCT
HG01243	AMPL	1	9092474	7500	NGAP
HG01243	CEN-DYZ3	0	320326	0	NGAP
HG01243	DYZ19	0	397577	0	NGAP
HG01243	HET	0	15483899	0	NGAP
HG01243	OTHER	0	375935	0	NGAP
HG01243	PAR1	2	2554003	200000	NGAP
HG01243	PAR2	0	331287	0	NGAP
HG01243	SAT	0	2068496	0	NGAP
HG01243	TEL	0	18882	0	NGAP
HG01243	UNASSIGNED	2	300416	300000	NGAP
HG01243	XDR	0	8668670	0	NGAP
HG01243	XTR	0	3403232	0	NGAP
HG01252	AMPL	0	9839088	0	ERRSTRUCT
HG01252	CEN-DYZ3	0	1059528	0	ERRSTRUCT
HG01252	DYZ19	0	321717	0	ERRSTRUCT
HG01252	HET	0	27830886	0	ERRSTRUCT
HG01252	OTHER	0	375975	0	ERRSTRUCT
HG01252	PAR1	0	2437456	0	ERRSTRUCT
HG01252	PAR2	2	552581	1000	ERRSTRUCT
HG01252	SAT	0	2083146	0	ERRSTRUCT
HG01252	TEL	0	14219	0	ERRSTRUCT
HG01252	UNASSIGNED	0	180	0	ERRSTRUCT
HG01252	XDR	0	8655316	0	ERRSTRUCT
HG01252	XTR	0	3403257	0	ERRSTRUCT
HG01252	AMPL	0	9839088	0	NGAP
HG01252	CEN-DYZ3	0	1059528	0	NGAP
HG01252	DYZ19	0	321717	0	NGAP
HG01252	HET	0	27830886	0	NGAP
HG01252	OTHER	0	375975	0	NGAP
HG01252	PAR1	0	2437456	0	NGAP
HG01252	PAR2	1	552581	200000	NGAP
HG01252	SAT	0	2083146	0	NGAP
HG01252	TEL	0	14219	0	NGAP
HG01252	UNASSIGNED	0	180	0	NGAP
HG01252	XDR	0	8655316	0	NGAP
HG01252	XTR	0	3403257	0	NGAP
HG01255	AMPL	3	10160062	2000	ERRSTRUCT
HG01255	CEN-DYZ3	0	739319	0	ERRSTRUCT
HG01255	DYZ19	0	259998	0	ERRSTRUCT
HG01255	HET	0	22635443	0	ERRSTRUCT
HG01255	OTHER	0	375987	0	ERRSTRUCT
HG01255	PAR1	0	2440061	0	ERRSTRUCT
HG01255	PAR2	0	331162	0	ERRSTRUCT
HG01255	SAT	0	1863167	0	ERRSTRUCT
HG01255	TEL	0	32474	0	ERRSTRUCT
HG01255	UNASSIGNED	0	180	0	ERRSTRUCT
HG01255	XDR	0	8666988	0	ERRSTRUCT
HG01255	XTR	0	3387433	0	ERRSTRUCT
HG01255	AMPL	1	10160062	100000	NGAP
HG01255	CEN-DYZ3	0	739319	0	NGAP
HG01255	DYZ19	0	259998	0	NGAP
HG01255	HET	0	22635443	0	NGAP
HG01255	OTHER	0	375987	0	NGAP
HG01255	PAR1	0	2440061	0	NGAP
HG01255	PAR2	0	331162	0	NGAP
HG01255	SAT	0	1863167	0	NGAP
HG01255	TEL	0	32474	0	NGAP
HG01255	UNASSIGNED	0	180	0	NGAP
HG01255	XDR	0	8666988	0	NGAP
HG01255	XTR	0	3387433	0	NGAP
HG01258	AMPL	0	10307070	0	ERRSTRUCT
HG01258	CEN-DYZ3	0	739319	0	ERRSTRUCT
HG01258	DYZ19	0	259998	0	ERRSTRUCT
HG01258	HET	0	22757190	0	ERRSTRUCT
HG01258	OTHER	0	375985	0	ERRSTRUCT
HG01258	PAR1	0	2408021	0	ERRSTRUCT
HG01258	PAR2	0	331330	0	ERRSTRUCT
HG01258	SAT	0	1863185	0	ERRSTRUCT
HG01258	TEL	0	10334	0	ERRSTRUCT
HG01258	UNASSIGNED	0	180	0	ERRSTRUCT
HG01258	XDR	0	8666986	0	ERRSTRUCT
HG01258	XTR	0	3387440	0	ERRSTRUCT
HG01258	AMPL	0	10307070	0	NGAP
HG01258	CEN-DYZ3	0	739319	0	NGAP
HG01258	DYZ19	0	259998	0	NGAP
HG01258	HET	0	22757190	0	NGAP
HG01258	OTHER	0	375985	0	NGAP
HG01258	PAR1	0	2408021	0	NGAP
HG01258	PAR2	0	331330	0	NGAP
HG01258	SAT	0	1863185	0	NGAP
HG01258	TEL	0	10334	0	NGAP
HG01258	UNASSIGNED	0	180	0	NGAP
HG01258	XDR	0	8666986	0	NGAP
HG01258	XTR	0	3387440	0	NGAP
HG01261	AMPL	4	9384473	11425	ERRSTRUCT
HG01261	CEN-DYZ3	0	300756	0	ERRSTRUCT
HG01261	DYZ19	0	411326	0	ERRSTRUCT
HG01261	HET	0	24793029	0	ERRSTRUCT
HG01261	OTHER	0	375946	0	ERRSTRUCT
HG01261	PAR1	4	2512002	3360	ERRSTRUCT
HG01261	PAR2	0	331109	0	ERRSTRUCT
HG01261	SAT	0	2043229	0	ERRSTRUCT
HG01261	TEL	0	15201	0	ERRSTRUCT
HG01261	UNASSIGNED	0	416	0	ERRSTRUCT
HG01261	XDR	0	8668570	0	ERRSTRUCT
HG01261	XTR	0	3403213	0	ERRSTRUCT
HG01261	AMPL	2	9384473	15000	NGAP
HG01261	CEN-DYZ3	0	300756	0	NGAP
HG01261	DYZ19	0	411326	0	NGAP
HG01261	HET	0	24793029	0	NGAP
HG01261	OTHER	0	375946	0	NGAP
HG01261	PAR1	1	2512002	46640	NGAP
HG01261	PAR2	0	331109	0	NGAP
HG01261	SAT	0	2043229	0	NGAP
HG01261	TEL	0	15201	0	NGAP
HG01261	UNASSIGNED	0	416	0	NGAP
HG01261	XDR	0	8668570	0	NGAP
HG01261	XTR	0	3403213	0	NGAP
HG01358	AMPL	0	9578946	0	ERRSTRUCT
HG01358	CEN-DYZ3	0	312326	0	ERRSTRUCT
HG01358	DYZ19	0	406085	0	ERRSTRUCT
HG01358	HET	0	24804633	0	ERRSTRUCT
HG01358	OTHER	0	375954	0	ERRSTRUCT
HG01358	PAR1	1	2447377	3000	ERRSTRUCT
HG01358	PAR2	0	331107	0	ERRSTRUCT
HG01358	SAT	0	2057556	0	ERRSTRUCT
HG01358	TEL	0	6148	0	ERRSTRUCT
HG01358	UNASSIGNED	0	416	0	ERRSTRUCT
HG01358	XDR	0	8668519	0	ERRSTRUCT
HG01358	XTR	0	3403254	0	ERRSTRUCT
HG01358	AMPL	1	9578946	7500	NGAP
HG01358	CEN-DYZ3	0	312326	0	NGAP
HG01358	DYZ19	0	406085	0	NGAP
HG01358	HET	1	24804633	7500	NGAP
HG01358	OTHER	0	375954	0	NGAP
HG01358	PAR1	0	2447377	0	NGAP
HG01358	PAR2	0	331107	0	NGAP
HG01358	SAT	0	2057556	0	NGAP
HG01358	TEL	0	6148	0	NGAP
HG01358	UNASSIGNED	0	416	0	NGAP
HG01358	XDR	0	8668519	0	NGAP
HG01358	XTR	0	3403254	0	NGAP
HG01433	AMPL	2	7535172	1000	ERRSTRUCT
HG01433	CEN-DYZ3	0	974104	0	ERRSTRUCT
HG01433	DYZ19	0	263752	0	ERRSTRUCT
HG01433	HET	11	38328082	108000	ERRSTRUCT
HG01433	OTHER	0	376010	0	ERRSTRUCT
HG01433	PAR1	1	2486817	320	ERRSTRUCT
HG01433	PAR2	0	341378	0	ERRSTRUCT
HG01433	SAT	0	1967183	0	ERRSTRUCT
HG01433	TEL	0	8073	0	ERRSTRUCT
HG01433	UNASSIGNED	0	180	0	ERRSTRUCT
HG01433	XDR	0	8667042	0	ERRSTRUCT
HG01433	XTR	0	3387414	0	ERRSTRUCT
HG01433	AMPL	1	7535172	200000	NGAP
HG01433	CEN-DYZ3	0	974104	0	NGAP
HG01433	DYZ19	0	263752	0	NGAP
HG01433	HET	1	38328082	200000	NGAP
HG01433	OTHER	0	376010	0	NGAP
HG01433	PAR1	1	2486817	28888	NGAP
HG01433	PAR2	0	341378	0	NGAP
HG01433	SAT	0	1967183	0	NGAP
HG01433	TEL	0	8073	0	NGAP
HG01433	UNASSIGNED	0	180	0	NGAP
HG01433	XDR	0	8667042	0	NGAP
HG01433	XTR	0	3387414	0	NGAP
HG01530	AMPL	0	9913425	0	ERRSTRUCT
HG01530	CEN-DYZ3	0	538952	0	ERRSTRUCT
HG01530	DYZ19	0	323172	0	ERRSTRUCT
HG01530	HET	0	19760995	0	ERRSTRUCT
HG01530	OTHER	0	375971	0	ERRSTRUCT
HG01530	PAR1	0	2429653	0	ERRSTRUCT
HG01530	PAR2	0	331141	0	ERRSTRUCT
HG01530	SAT	0	2051127	0	ERRSTRUCT
HG01530	TEL	0	12815	0	ERRSTRUCT
HG01530	UNASSIGNED	0	296296	0	ERRSTRUCT
HG01530	XDR	0	8668273	0	ERRSTRUCT
HG01530	XTR	0	3387436	0	ERRSTRUCT
HG01530	AMPL	1	9913425	93500	NGAP
HG01530	CEN-DYZ3	0	538952	0	NGAP
HG01530	DYZ19	0	323172	0	NGAP
HG01530	HET	0	19760995	0	NGAP
HG01530	OTHER	0	375971	0	NGAP
HG01530	PAR1	0	2429653	0	NGAP
HG01530	PAR2	0	331141	0	NGAP
HG01530	SAT	0	2051127	0	NGAP
HG01530	TEL	0	12815	0	NGAP
HG01530	UNASSIGNED	0	296296	0	NGAP
HG01530	XDR	0	8668273	0	NGAP
HG01530	XTR	0	3387436	0	NGAP
HG01928	AMPL	0	9764621	0	ERRSTRUCT
HG01928	CEN-DYZ3	0	1117015	0	ERRSTRUCT
HG01928	DYZ19	0	352562	0	ERRSTRUCT
HG01928	HET	0	23795478	0	ERRSTRUCT
HG01928	OTHER	0	375969	0	ERRSTRUCT
HG01928	PAR1	0	2436859	0	ERRSTRUCT
HG01928	PAR2	0	331303	0	ERRSTRUCT
HG01928	SAT	0	2022470	0	ERRSTRUCT
HG01928	TEL	0	28965	0	ERRSTRUCT
HG01928	UNASSIGNED	0	416	0	ERRSTRUCT
HG01928	XDR	0	8668460	0	ERRSTRUCT
HG01928	XTR	0	3403025	0	ERRSTRUCT
HG01928	AMPL	0	9764621	0	NGAP
HG01928	CEN-DYZ3	0	1117015	0	NGAP
HG01928	DYZ19	0	352562	0	NGAP
HG01928	HET	0	23795478	0	NGAP
HG01928	OTHER	0	375969	0	NGAP
HG01928	PAR1	0	2436859	0	NGAP
HG01928	PAR2	0	331303	0	NGAP
HG01928	SAT	0	2022470	0	NGAP
HG01928	TEL	0	28965	0	NGAP
HG01928	UNASSIGNED	0	416	0	NGAP
HG01928	XDR	0	8668460	0	NGAP
HG01928	XTR	0	3403025	0	NGAP
HG01934	AMPL	0	9838622	0	ERRSTRUCT
HG01934	CEN-DYZ3	0	341255	0	ERRSTRUCT
HG01934	DYZ19	0	409935	0	ERRSTRUCT
HG01934	HET	0	24135470	0	ERRSTRUCT
HG01934	OTHER	0	375947	0	ERRSTRUCT
HG01934	PAR1	0	2448578	0	ERRSTRUCT
HG01934	PAR2	0	331133	0	ERRSTRUCT
HG01934	SAT	0	2048747	0	ERRSTRUCT
HG01934	TEL	0	29887	0	ERRSTRUCT
HG01934	UNASSIGNED	0	416	0	ERRSTRUCT
HG01934	XDR	0	8668662	0	ERRSTRUCT
HG01934	XTR	0	3403252	0	ERRSTRUCT
HG01934	AMPL	0	9838622	0	NGAP
HG01934	CEN-DYZ3	0	341255	0	NGAP
HG01934	DYZ19	0	409935	0	NGAP
HG01934	HET	0	24135470	0	NGAP
HG01934	OTHER	0	375947	0	NGAP
HG01934	PAR1	0	2448578	0	NGAP
HG01934	PAR2	0	331133	0	NGAP
HG01934	SAT	0	2048747	0	NGAP
HG01934	TEL	0	29887	0	NGAP
HG01934	UNASSIGNED	0	416	0	NGAP
HG01934	XDR	0	8668662	0	NGAP
HG01934	XTR	0	3403252	0	NGAP
HG01943	AMPL	0	9847462	0	ERRSTRUCT
HG01943	CEN-DYZ3	0	423092	0	ERRSTRUCT
HG01943	DYZ19	0	397585	0	ERRSTRUCT
HG01943	HET	0	24488253	0	ERRSTRUCT
HG01943	OTHER	0	375952	0	ERRSTRUCT
HG01943	PAR1	0	2434509	0	ERRSTRUCT
HG01943	PAR2	0	332054	0	ERRSTRUCT
HG01943	SAT	0	2080155	0	ERRSTRUCT
HG01943	TEL	0	23383	0	ERRSTRUCT
HG01943	UNASSIGNED	0	416	0	ERRSTRUCT
HG01943	XDR	0	8668564	0	ERRSTRUCT
HG01943	XTR	0	3403239	0	ERRSTRUCT
HG01943	AMPL	0	9847462	0	NGAP
HG01943	CEN-DYZ3	0	423092	0	NGAP
HG01943	DYZ19	0	397585	0	NGAP
HG01943	HET	0	24488253	0	NGAP
HG01943	OTHER	0	375952	0	NGAP
HG01943	PAR1	0	2434509	0	NGAP
HG01943	PAR2	0	332054	0	NGAP
HG01943	SAT	0	2080155	0	NGAP
HG01943	TEL	0	23383	0	NGAP
HG01943	UNASSIGNED	0	416	0	NGAP
HG01943	XDR	0	8668564	0	NGAP
HG01943	XTR	0	3403239	0	NGAP
HG01952	AMPL	0	9796529	0	ERRSTRUCT
HG01952	CEN-DYZ3	0	1165386	0	ERRSTRUCT
HG01952	DYZ19	0	428244	0	ERRSTRUCT
HG01952	HET	0	22719412	0	ERRSTRUCT
HG01952	OTHER	0	375970	0	ERRSTRUCT
